100.0,0.56077459803822427,0.002495351367360807
133.35214321633239,0.55996561836383862,0.0024958461021372508
177.82794100389228,0.55966225098594402,0.002496029893496204
237.13737056616552,0.55829709778541814,0.0024968452559017825
316.22776601683796,0.55847406208919004,0.0024967406403204047
421.69650342858228,0.55738699565173422,0.0024973782021897829
562.34132519034904,0.55554151076954195,0.0024984328214681991
749.89420933245583,0.55465668925068257,0.0024989260830231143
1000.0,0.55152189301243804,0.0025006091609975139
1333.5214321633241,0.54914551521893007,0.0025018181190174064
1778.2794100389228,0.54163717261603805,0.0025052596399372236
2371.3737056616551,0.53367377894630397,0.0025082837610031867
3162.2776601683795,0.52318232379411467,0.0025112879951667113
4216.9650342858222,0.51003640408534734,0.0025134850715290038
5623.4132519034911,0.49926686217008798,0.0025139888858213407
7498.9420933245583,0.49142987157447671,0.0025136222704022094
10000.0,0.47527555870158761,0.002510916111087713
13335.214321633241,0.45603701082010317,0.0025042549269117314
17782.794100389227,0.43839114167256549,0.0024948341236381553
23713.737056616552,0.41809080796844977,0.0024800288577596277
31622.776601683792,0.39981292345029829,0.0024630064537251467
42169.650342858222,0.3787794519162706,0.0024389894837301761
56234.132519034909,0.36960258873495805,0.0024269930273077534
74989.420933245579,0.34874608150470221,0.0023962032832027498
100000.0,0.32690363029628883,0.0023585349256551925
133352.14321633239,0.32604408939225404,0.0023569356473573796
177827.94100389228,0.32445141065830724,0.002353948434520815
237137.37056616554,0.32725755890383257,0.0023591908357823506
316227.76601683791,0.33529679441804022,0.0023736812714891461
421696.50342858228,0.32829406411163919,0.0023611029517727534
562341.32519034913,0.34045403984224898,0.0023825695887031671
749894.20933245588,0.32867327333400748,0.0023617992464007665
1000000.0,0.32708059460006067,0.0023588630713299876
1333521.432163324,0.38522600869653151,0.002446861340713096
1778279.4100389229,0.40567802608959452,0.002468854250351022
2371373.7056616554,0.47107897664071191,0.0025097825310001717
3162277.6601683795,0.54138436646779253,0.0025053655346136657
4216965.0342858229,0.52705025786227122,0.0025103098343420465
5623413.2519034911,0.54429163717261608,0.0025041085204452061
7498942.0933245579,0.54429163717261608,0.0025041085204452061
10000000.0,0.54429163717261608,0.0025041085204452061
13335214.32163324,0.54429163717261608,0.0025041085204452061
17782794.100389227,0.54429163717261608,0.0025041085204452061
23713737.056616552,0.54429163717261608,0.0025041085204452061
31622776.601683792,0.54429163717261608,0.0025041085204452061
42169650.342858225,0.54429163717261608,0.0025041085204452061
56234132.519034907,0.54429163717261608,0.0025041085204452061
74989420.933245584,0.54429163717261608,0.0025041085204452061
100000000.0,0.54429163717261608,0.0025041085204452061
